TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
183.228662132,-205.571,13.5801,-8.8728,-1.75756,-4.89745,-1.53213,-9.84969,0.499642,-7.28738,-1.97166,0.94959,6.2938,4.47394,8.91,-0.764275,-0.886578,0.307833,1.45287,-2.01179,-1.09078,0.349748
183.251882086,-161.704,16.5896,-2.0304,-0.535422,-0.600302,-2.34297,-1.81478,-3.63638,-5.05335,-2.50469,0.247235,0.664715,-0.868945,-0.581236,-1.45198,-1.79359,-2.07547,-1.16125,-2.02158,0.271949,0.623239
183.275102041,-174.436,21.2261,6.57836,2.2686,6.54839,2.19195,0.392512,1.66759,0.482486,-0.763416,1.29255,4.56823,1.13352,1.62914,-1.1608,-1.88226,-2.01144,-2.23146,-1.49477,-0.281813,-1.39499
183.298321995,-190.169,32.1278,1.0288,5.01494,6.67669,1.44084,-0.768483,4.96691,-1.17301,2.00392,0.494292,3.35146,-1.05218,2.28372,-0.890974,-2.20495,-2.32253,-2.28201,-4.32477,-0.519246,0.18404
183.321541950,-197.113,27.8354,1.25049,7.13049,9.23115,-0.487582,-4.04533,4.91493,-2.86369,1.13114,1.54667,3.52381,0.177469,3.95253,0.191273,-2.06105,0.297275,1.70812,0.843825,0.586188,0.674594
183.344761905,-206.871,30.5779,1.38155,3.67412,9.68251,0.774806,-1.91273,8.20792,0.774933,3.58988,5.04311,6.87616,3.97353,4.70479,3.17871,-1.25899,-4.02727,-0.597196,-2.8459,-1.22778,0.623582
183.367981859,-210.175,24.315,-1.40208,-2.11208,1.2202,-5.66511,-5.1485,6.18635,-2.61568,4.84357,4.2182,5.62102,0.109071,2.4278,1.48763,-2.10311,-4.07082,-1.98306,-3.53174,-1.93816,-0.956831
183.391201814,-208.228,29.9191,-3.06107,-2.07119,3.91552,-6.63642,-6.97351,3.5708,-2.07189,3.41138,3.48468,5.83441,2.46104,3.73076,0.479838,-1.22082,-4.22783,-0.159079,-1.81668,-1.59693,-0.775116
183.414421769,-204.652,28.4693,-4.16372,-3.44972,6.00524,-5.03898,-8.26013,5.69405,-1.02287,5.98489,2.2313,5.19433,4.91457,6.00491,0.916307,-0.17588,-2.74938,-2.54125,-1.66666,-0.569941,0.65982
183.437641723,-201.576,29.8583,2.21762,-0.630362,6.90598,-3.82043,-6.50058,6.5638,-0.197739,6.9193,3.63547,4.5152,3.08571,4.1623,0.525708,-1.58662,-3.35138,-1.96044,-1.0961,0.0118757,0.872537
183.460861678,-205.893,25.1559,1.03855,-0.444519,5.03945,-5.0449,-8.04915,7.30525,3.61722,6.50759,2.47137,6.46692,4.02994,6.06107,3.10074,2.39615,-2.20118,-1.06404,0.754776,0.920431,0.903675
183.484081633,-209.317,21.8757,-1.27096,1.20873,8.68625,-2.06491,-6.37925,3.28565,-0.940611,6.30987,4.10424,4.42061,1.23055,4.96281,2.02316,2.6793,-1.88489,-3.20268,-1.90226,0.592472,3.35587
183.507301587,-167.765,8.38174,10.4409,-0.00544987,1.32714,-0.837711,-2.40654,-1.38287,-0.430149,3.81629,0.98925,1.63538,0.613969,-0.831199,-2.34321,-0.16064,-2.61395,-0.0941953,1.79592,3.62254,3.01808
183.530521542,-182.028,20.8926,10.3458,-1.16795,5.48739,0.523266,-4.98573,0.959305,0.00306461,0.862274,1.03898,3.78335,0.0563928,-1.20777,-1.24948,-1.38261,-2.12829,-0.728654,0.115414,2.16471,2.22667
183.553741497,-197.71,24.1767,3.12146,-3.74541,4.66477,-0.104875,-5.80571,3.32827,-0.665781,1.84657,-2.44713,-1.63773,-1.76488,-1.09972,-4.05418,-2.22297,-2.47361,-0.825798,-2.16318,1.21367,3.4161
183.576961451,-201.992,27.2665,1.96057,-1.74174,3.05206,-4.96259,-12.5469,3.81738,-3.0824,-2.13391,-4.68423,0.704549,-0.980632,1.24239,-2.55356,-3.60658,-3.97267,-3.06067,-1.28852,-0.505672,1.97639
183.600181406,-217.793,22.8752,-0.838914,-7.61003,-0.695894,-3.43301,-16.0879,1.3888,-0.33516,1.14791,0.209013,4.29436,1.43119,2.78318,-1.76015,-3.9336,-3.69446,-4.93208,-4.70069,-1.14041,0.316732
183.623401361,-177.25,3.71004,13.672,-2.20824,0.00266679,-0.186401,-7.8813,-1.1356,-0.486536,-0.0354364,-1.4156,3.7162,1.06787,1.79442,-3.37419,-1.69518,-7.29535,-4.74977,-2.09703,-0.871503,2.28068
183.646621315,-189.956,9.15006,14.4417,-4.6768,0.96574,-2.03082,-8.01826,1.75075,0.916833,1.93139,1.3806,-0.0849774,-2.47806,-0.446337,-3.38716,-5.95722,-6.43046,-5.7112,-4.48253,-1.65712,-2.02088
183.669841270,-198.367,17.4984,10.7382,-0.925289,4.3722,1.63814,-6.76774,4.12922,2.61522,3.34564,1.38425,4.12342,1.91923,1.15033,-3.83361,-3.09867,-3.73054,-2.36249,-2.82092,0.783639,3.69331
183.693061224,-203.473,21.1639,4.23633,-1.90937,6.25916,3.50951,-7.41857,5.84053,2.16969,3.91417,-2.02029,2.4151,-1.52366,1.39565,-2.23557,-1.67923,-5.2658,-3.42613,-1.33772,1.14341,0.808783
183.716281179,-207.961,17.5802,0.304685,-2.01141,2.62488,1.56573,-6.58149,6.14694,4.88025,5.73283,-0.763167,3.92329,-1.37865,1.47322,-0.865285,-0.683215,-1.88796,-2.3186,-3.25096,-0.39813,1.43687
183.739501134,-163.749,9.0739,0.515163,3.41229,0.813765,0.846892,-0.690041,0.978404,1.1259,3.87467,-0.236378,-0.559413,-1.25714,-0.00312177,-1.69979,0.705777,-2.09972,-2.50571,-1.19365,1.14087,0.240988
183.762721088,-146.272,9.8055,1.2708,8.32295,2.8796,3.89853,0.445746,1.97031,1.53214,1.91318,-0.46434,0.184838,-1.08613,1.39013,0.0668085,0.667603,-1.31929,0.066543,-1.18431,0.766986,-0.165621
183.785941043,-158.395,11.9641,0.0400683,10.8376,3.89097,7.96175,1.10384,1.73728,1.58196,1.21632,0.557945,3.76147,1.11862,0.621589,-1.31944,-1.00109,-3.74102,-3.29436,-2.79765,-0.326013,1.07902
183.809160998,-167.062,12.4422,0.59642,8.54646,0.281392,5.0391,0.310053,3.07458,1.40644,6.03761,1.43953,2.19711,0.456057,1.69563,1.28946,0.451281,-0.0201795,-2.27508,-3.61789,-1.58514,1.16581
183.832380952,-180.199,14.6441,-1.23495,7.12518,1.78463,8.2707,3.94066,3.66502,4.25509,5.43708,2.54007,5.36219,2.34367,3.83106,1.73832,0.806002,-1.86565,-1.12951,-0.682055,-1.31307,0.256023
183.855600907,-187.29,10.9019,-6.58802,3.9209,0.2445,4.21532,-0.937473,4.12713,6.02272,8.37618,5.97816,6.2285,1.94736,3.40285,1.52183,0.915135,-1.74153,-2.79764,-1.20625,0.543161,0.482966
183.878820862,-187.455,19.7829,-2.11044,1.06192,0.974111,3.15614,-6.00713,0.217467,4.64497,6.41818,1.38608,4.96934,1.90674,4.3781,2.00541,1.9639,2.0659,-0.379247,-0.93862,1.27329,3.42467
183.902040816,-198.452,18.7954,-2.77354,-0.494092,0.0570851,-0.676135,-10.2549,-2.45961,-1.18512,6.52737,0.236178,3.52452,1.94269,3.77135,-0.40953,-0.538795,-0.418932,-2.16155,-2.69138,-0.882952,1.99053
183.925260771,-200.857,22.0747,-4.23743,-2.24492,0.666779,-1.33866,-9.61288,-0.876518,-1.41047,6.3803,1.33327,6.55435,3.60478,5.73453,0.648836,-2.13198,-1.94787,-2.34042,-1.24524,-0.690049,1.54717
183.948480726,-205.676,20.8702,-5.75117,-4.88271,-1.23674,-2.56946,-8.64923,0.0357392,-3.05186,7.33138,3.54694,7.37591,1.35061,6.366,0.398894,-2.00088,-1.19927,-1.78554,-2.83111,-1.28474,3.86322
183.971700680,-213.252,19.8366,-7.1751,-6.89944,-1.5698,-3.70995,-10.1618,-0.796504,-0.77733,8.73656,2.50249,8.18581,3.14283,5.16026,-0.784211,-3.75438,-2.69171,-2.45501,-1.39409,-3.02709,3.75487
183.994920635,-167.629,-4.23726,-0.718539,-8.81389,-7.96758,-7.07594,-8.4514,-4.93067,-3.76861,1.81133,0.808099,2.68649,1.69049,2.83001,0.655921,-2.59289,-6.59589,-3.03663,-0.363509,0.0586222,-0.193565
184.018140590,-193.572,3.69107,-1.07133,-12.3004,-3.96999,-8.72206,-12.1411,-4.55515,-2.3489,0.520279,0.796507,2.95889,4.29852,5.95741,0.96964,-3.20225,-4.44085,-1.95069,-0.980166,-0.227313,-0.356922
184.041360544,-201.869,16.012,-2.8595,-13.0779,-3.89372,-7.23726,-12.8404,0.320702,-1.49319,2.86287,1.54752,2.50315,1.1189,7.1738,0.516642,-2.31503,-2.18029,-2.76142,-2.1521,-0.743193,-1.64379
184.064580499,-210.61,18.4609,-5.68263,-11.7659,-5.58504,-5.60173,-10.8199,-0.356168,-2.20081,4.54919,1.00359,2.07082,1.45841,8.43023,-1.75305,-3.04371,-3.00149,-1.49819,-4.55642,-2.88052,-0.12088
184.087800454,-214.747,16.6557,-7.81144,-8.39082,-3.39381,-4.34097,-13.6014,-2.58879,-2.73116,3.93726,2.88673,2.63055,-0.129033,4.08225,-2.22363,-5.1623,-3.14733,-3.42469,-4.4733,-3.32148,-0.510861
184.111020408,-183.109,6.74178,2.96618,-8.02998,-1.32054,-0.502502,-10.2103,-2.12933,-0.605452,2.68285,2.25225,1.58142,0.0253405,6.09433,1.90062,0.0149133,-4.75876,-3.99046,-3.16175,-2.75582,-0.145786
184.134240363,-178.125,13.7996,12.9508,-6.6506,1.452,-2.7499,-9.95195,0.21485,0.309034,3.75759,2.25337,1.86069,1.15805,4.29592,-0.0472399,-0.305172,-5.15242,-5.10711,-2.04221,-1.66227,-3.08743
184.157460317,-185.834,21.936,6.44894,-4.21905,3.58956,-0.571405,-8.48579,1.59419,1.80678,4.73393,4.15086,5.78922,1.58055,3.51333,-2.86198,-1.74441,-1.93779,-2.34627,-3.94906,-2.32246,0.228698
184.180680272,-197.293,26.25,4.30245,-1.86202,4.5471,-0.200014,-9.66647,0.148457,-2.45189,6.70983,8.75689,7.47596,0.541657,3.97307,-0.75425,-1.27307,-2.01066,1.20538,3.48338,-0.985685,-1.6885
184.203900227,-204.802,24.8257,-0.0125855,-2.40265,6.30878,2.00254,-10.2714,2.16972,2.51864,9.81814,7.44907,7.76969,1.38347,5.43138,-3.22403,-3.66022,-2.93758,-0.63585,0.300525,-1.36768,0.583939
184.227120181,-190.811,21.4244,-5.50688,0.141064,3.77642,1.46872,-3.78128,0.676769,2.87764,10.2145,6.63385,6.65079,2.1586,3.99844,-1.43376,-1.55937,-2.62165,-0.266744,-0.640907,-1.74027,1.20136
184.250340136,-171.489,20.2865,7.84737,2.435,6.852,-1.1648,-2.01678,0.682446,1.89893,2.90841,3.4261,3.07261,0.292374,2.08015,-2.5941,-2.36452,-1.70992,-1.6885,-4.15449,-4.48216,-4.22725
184.273560091,-190.577,27.0736,3.67764,2.97601,11.8223,4.85785,-4.60193,2.47724,0.30741,4.42647,4.00639,3.28059,-0.284951,5.04833,0.639252,-1.83192,-1.47736,-2.93492,-1.62632,-2.45116,-1.88665
184.296780045,-205.118,33.9718,-1.31035,3.27899,7.53859,3.22412,-6.3063,6.33937,1.95344,7.45793,5.6623,2.08935,1.53905,8.54795,2.0733,1.87776,0.874859,-2.54652,-2.35912,-0.956774,0.662676
184.320000000,-215.65,31.5615,0.063118,5.41363,7.17218,2.22013,-7.31748,5.22021,3.78212,8.79915,6.5929,5.94778,3.00254,10.5074,3.48834,2.97462,1.23802,-0.245878,-0.21089,-1.42312,-2.02168
184.343219955,-218.866,27.8807,-1.18016,-0.4681,5.77898,2.92853,-6.29948,3.21494,3.4806,5.01575,7.09715,6.41248,5.24281,10.1137,3.99799,2.96604,-0.530012,-1.40018,-1.50793,-1.62338,-0.927257
184.366439909,-218.234,29.5338,-0.495124,0.858196,3.46598,2.54728,-8.24656,5.87419,3.05238,3.35485,4.65878,3.03258,6.44189,9.30378,2.34914,5.48411,-0.512975,-2.09219,-0.583806,-3.81481,-1.35442
184.389659864,-218.739,27.3531,-0.472518,1.41112,2.33777,-1.52045,-11.3056,2.26077,-1.21486,1.8524,3.28046,0.935628,4.96845,6.98911,2.79061,4.20382,-0.256403,-3.32899,-3.04721,-1.50968,1.06548
184.412879819,-218.339,24.4238,-3.62721,-0.811816,5.48642,0.963206,-11.0492,1.28264,-3.63081,4.02521,1.53257,-1.10909,4.83657,8.18549,-0.179874,0.243493,0.813955,-2.90792,-3.37743,-1.96799,2.56608
184.436099773,-215.675,21.8,-5.97518,-1.35412,4.36046,-1.3399,-12.1414,1.9106,-4.46867,5.53487,1.22162,3.02301,4.85316,7.26937,0.885792,2.99437,-1.43769,-4.57611,-1.02166,2.2976,1.19233
184.459319728,-216.511,15.6956,-5.80377,-2.76891,4.13436,1.01287,-6.81262,6.42069,-0.935012,7.7348,-0.236873,1.41876,2.61596,3.7766,-2.27652,-0.706261,-2.02337,-4.54814,-0.973958,1.71128,1.01412
184.482539683,-159.48,5.19147,5.37551,-1.97409,-1.13008,-2.09,-8.39718,-4.81065,-0.623403,2.25196,-1.5135,-0.0830719,1.04985,2.41758,-0.732622,-0.995178,-4.30073,-3.73991,-2.47146,-0.831942,0.0142097
184.505759637,-172.055,17.541,8.05435,-1.64788,4.35968,-3.17791,-7.57619,0.387177,1.19163,4.35255,2.72954,1.2505,3.81916,6.3719,0.770583,0.682064,-0.493396,-3.02346,-2.42612,-1.09044,0.107978
184.528979592,-189.769,24.4659,4.08539,-2.90131,5.727,-0.798286,-11.5,-0.911688,-1.82903,3.55874,3.04401,1.95146,2.96656,4.97464,0.718875,0.969482,1.37199,-1.81673,-2.24158,1.09897,0.186592
184.552199546,-200.989,30.1497,2.65401,-0.95843,4.16677,2.03069,-10.8301,3.4597,-0.811151,6.92335,3.87433,3.15789,4.214,7.43282,3.34467,-0.500705,0.771432,-4.2689,-1.635,0.679518,-1.61783
184.575419501,-204.276,30.1125,0.365243,-1.47436,8.52411,2.58375,-11.4317,3.07471,-0.159351,7.55059,2.9037,1.6978,3.80886,6.45156,-0.157937,-1.18383,-0.35312,-2.65922,-3.67071,0.0535607,-1.27459
184.598639456,-200.133,20.3087,1.96522,-4.67511,4.70309,2.66568,-8.85973,3.6092,4.58109,9.04519,4.86749,4.29427,4.52344,6.57472,0.626463,-0.949495,-0.912394,-5.24093,-4.40119,-2.17233,-0.85766
184.621859410,-183.003,8.25614,11.8082,-3.47326,5.24416,1.29693,-7.88342,-1.46985,3.31749,8.4343,4.53177,6.5212,6.23853,7.02216,1.33227,1.11107,-2.24395,-3.17802,-0.771836,0.715909,-2.04474
184.645079365,-194.437,14.7425,8.21617,-5.003,5.7734,2.16275,-8.25952,0.612092,2.55663,7.22558,2.05276,1.10447,5.08591,5.51394,-0.399084,-0.584476,-0.668644,-5.0188,-3.39297,0.597046,-0.517635
184.668299320,-205.109,22.8244,3.93658,-3.08337,7.89977,3.88308,-9.61106,0.248105,1.51122,9.12455,3.70067,4.16037,2.77706,5.62547,0.360679,-1.64429,-1.80766,-5.07237,-3.4834,0.276015,-1.61279
184.691519274,-210.034,23.6872,0.745879,-2.91365,6.94238,4.88054,-10.4688,5.40631,3.85705,8.79459,1.28691,2.41098,3.76986,5.94887,0.641326,-1.58674,-0.718294,-3.79566,-3.22521,-0.866572,1.59691
184.714739229,-182.904,12.6005,-1.09208,7.7282,-0.620646,9.66647,-7.7053,0.784336,1.00113,3.88588,-1.74133,3.05877,-1.7571,3.68867,-0.203181,-2.86494,-1.3874,-0.649185,-1.99804,-2.73151,1.91697
184.737959184,-141.42,5.70073,-1.87202,10.105,4.97489,3.87885,0.694892,-0.119397,-1.66015,-1.44862,-1.50541,-1.1111,-1.35957,-0.104663,-1.52767,-1.39832,-3.42954,-2.47265,-2.47683,-3.21525,-2.16472
184.761179138,-155.767,4.77982,-0.77261,12.6168,2.95418,6.3466,4.33033,1.81144,-1.3908,2.1349,1.30166,0.536552,0.536168,2.37214,0.050021,0.965105,-0.493399,-4.11713,-1.36013,-1.2469,-1.22215
184.784399093,-162.302,13.7671,0.308129,11.2725,2.06176,8.34468,0.37235,-0.315288,-0.951514,2.0108,1.75611,4.14317,2.92991,3.94017,3.3144,2.21649,1.66891,-1.15053,-2.95307,-2.9216,-3.26776
184.807619048,-176.83,13.4668,-0.636108,9.87968,3.85611,6.61167,0.848148,1.09252,0.919127,3.50394,4.26723,6.42168,5.99251,5.70133,1.23209,1.52323,1.05544,-0.552074,-1.06986,-0.0145568,-0.66476
184.830839002,-185.164,10.9474,-4.27401,8.2262,3.60668,9.10231,-0.0601444,3.4052,0.577039,5.83562,4.8144,5.56618,3.09053,4.72641,1.37607,0.981833,-0.531336,-1.10219,-3.90322,-2.25822,0.564114
184.854058957,-186.245,19.8615,4.13533,10.8494,3.14707,7.34516,-0.234218,0.627108,-1.92643,2.74812,1.16561,1.97521,1.80866,1.36384,-0.233456,-1.75749,-0.41337,-2.84148,-4.60373,-2.32873,0.140952
184.877278912,-196.313,16.658,5.3311,9.46941,2.98235,7.53697,-0.223289,-0.12661,-5.06355,-0.563148,0.337544,0.639956,0.471118,2.73299,1.00536,-1.10801,0.128387,-0.62288,-2.37244,-2.61039,-2.31181
184.900498866,-186.197,4.55232,7.9429,3.81405,-3.76447,6.64291,-4.91456,0.145669,-5.19254,-1.85961,0.244575,3.61144,4.65063,6.37926,3.22067,3.70565,-0.668897,0.668922,-4.6546,-3.06429,-1.82514
184.923718821,-180.891,-5.80767,17.6767,3.06919,-3.11052,13.2486,-1.96729,-1.23178,1.06168,2.12838,0.467598,5.60021,0.753564,2.14754,4.81354,-1.62818,-2.03618,-0.443673,-4.4859,0.49669,-2.064
184.946938776,-185.186,-9.2832,18.4269,2.77336,-1.01362,16.6707,-1.18427,1.1062,0.767062,1.37367,2.92206,6.99234,1.63395,4.0727,4.97386,-0.230335,0.373329,-0.450912,-5.95003,-2.93807,-2.74479
184.970158730,-169.398,-4.93418,7.41377,4.26121,-3.42353,8.0844,-0.927178,-1.55582,3.11179,3.22741,1.39768,4.86075,-0.940911,-0.122731,0.330074,0.936726,0.377564,0.509307,-0.476154,1.04582,0.959535
184.993378685,-161.6,8.54265,6.05767,2.28086,-1.83772,-0.828077,-0.424786,-0.458848,-1.74226,0.610277,0.680757,2.03584,-1.67353,3.88588,0.916055,1.66266,0.340321,1.08088,-2.02879,-1.53237,-1.34501
185.016598639,-175.006,15.3548,-1.60132,3.9645,-1.40744,-1.50703,1.46593,0.539216,-2.26669,2.22139,1.04546,1.73643,-0.707189,1.86652,1.04433,3.76306,3.04096,1.13618,-1.13281,-0.122864,-0.327307
185.039818594,-174.829,19.6748,-1.35732,4.49458,-1.36644,0.239203,2.06043,0.745769,-1.01065,4.63331,-0.641712,3.06383,0.586792,2.40422,-0.629413,3.98543,4.11392,-1.93789,-1.41277,-1.29007,0.131776
185.063038549,-184.046,14.7989,-6.57631,2.00192,-6.20899,0.181953,3.87927,1.79452,-0.975476,2.99875,-1.86655,0.533884,-0.635845,2.51843,-0.300134,2.17789,-0.257079,-2.87899,-3.21919,-2.18411,-3.11786
185.086258503,-184.851,15.5973,-3.90698,4.58709,-3.73869,-0.29546,4.24863,3.57608,-0.0781028,3.03135,1.3761,4.19823,-0.945696,2.89134,0.352363,2.00919,2.26183,-0.99013,-1.92138,-2.29146,-1.3613
185.109478458,-160.138,6.08386,1.61801,-1.67247,0.819279,-2.28802,-1.44859,1.37586,0.469509,3.0636,-1.85828,-1.28412,-1.66439,4.59245,4.40321,4.58246,2.27267,1.21541,-2.26882,-0.242466,-2.17788
185.132698413,-173.175,7.25056,-2.63113,-0.409136,-2.29652,-2.02194,-0.365066,1.52892,-1.67186,-0.338019,-0.915016,0.978518,0.477195,1.42289,3.66815,4.07707,4.3393,1.27863,-0.0603772,-0.103455,-0.34996
185.155918367,-173.572,14.834,-1.59385,4.33893,-2.13163,3.15748,3.33044,2.76877,-1.2454,1.08329,-3.17432,3.51519,-0.456787,3.07786,3.56737,1.81053,1.2152,0.461958,-2.36871,-0.978632,-1.86996
185.179138322,-188.032,5.08685,-11.87,-1.88934,-9.82684,-2.4249,-4.51249,-3.74264,-8.49881,-2.20286,-4.9464,3.7851,-0.847821,3.13572,3.63659,-1.35222,-1.01708,-3.49328,-3.95593,-2.65675,-0.861378
185.202358277,-186.465,7.66754,-11.3252,-0.384733,-6.20934,-1.11493,-5.61455,-2.98349,-6.96971,-1.01957,-4.04456,1.80542,-0.864896,2.11014,2.03073,1.11305,2.06492,-2.23693,-1.73821,-1.95694,-0.428798
185.225578231,-156.798,21.0002,0.177765,0.269641,6.59937,0.181326,2.93033,2.89005,-2.55671,-3.02284,-2.05175,0.834754,-0.0853632,0.719064,0.397693,2.21391,1.82816,0.771038,-0.633616,-1.87935,-0.626743
185.248798186,-176.144,26.7828,3.0537,2.83939,12.9973,2.56671,1.38689,4.6432,-1.33066,-0.629945,-2.33306,-0.332199,-0.458119,0.605736,-2.36062,0.526487,2.14745,0.929278,0.605944,-2.34899,-2.80656
185.272018141,-182.026,31.2664,-0.373541,4.14093,13.1976,4.8191,-2.20172,5.07895,-6.91282,1.43188,-0.508849,2.44362,1.27313,2.90563,1.5262,1.08326,2.1185,0.927737,0.325943,-0.50901,-0.667554
185.295238095,-183.869,31.0279,0.572488,1.39338,10.0449,0.783963,-2.49941,7.06106,-4.89866,0.685445,-1.26351,0.473692,-2.44172,2.86005,0.49798,-0.465953,1.40815,2.04732,0.583916,-0.912668,-1.52992
185.318458050,-190.999,26.6607,-1.94368,0.116132,10.5189,4.00223,-2.20068,7.20705,-3.58653,4.20223,2.23826,1.11346,-1.75969,0.748512,-0.827433,-1.01873,-0.0800816,0.59302,0.222457,-2.48636,-1.61899
185.341678005,-193.473,25.3353,-3.20868,-1.16495,11.2555,5.52314,1.41685,12.396,0.214862,4.66533,2.49983,3.01814,1.13389,2.5135,-2.87711,-1.95671,-0.230583,0.164791,0.397422,-3.40902,-3.00221
185.364897959,-185.66,26.2438,-7.07241,3.18409,11.2975,2.00959,-4.23324,6.50245,-1.09032,4.66323,0.484891,-1.01506,-2.60566,0.699718,0.834445,1.20686,0.393849,-1.45274,0.0969541,-3.97791,-1.25408
185.388117914,-188.989,27.1608,-5.03689,3.82987,10.2049,3.404,-1.06019,7.91561,-0.153791,4.66352,-2.53743,1.38161,-0.176366,-0.143222,0.200801,2.5588,2.12587,-0.672321,-0.812461,-1.96367,-1.04343
185.411337868,-190.603,25.0889,-5.19673,3.56251,11.8732,4.54388,-1.77191,8.75476,-2.6073,2.71881,-2.12445,1.72903,1.57096,4.55182,3.04615,2.65793,2.05475,-1.39625,-1.98977,-3.7172,-4.31494
185.434557823,-191.271,24.7133,-5.67889,3.45264,12.5028,5.48966,-2.76667,6.38069,-1.41692,3.54241,-2.59902,0.159747,0.594014,5.36451,2.63062,1.00906,2.16188,-1.3785,-1.5184,-4.094,-1.82018
185.457777778,-186.951,23.4042,-7.23437,0.981954,10.5189,3.28884,-1.21145,4.27501,-2.40664,1.78448,-1.40023,2.56007,2.69129,3.9183,2.98789,0.664294,0.116643,-0.604261,-1.84097,-3.05255,-2.31363
185.480997732,-163.942,10.529,1.91755,1.8459,9.56161,2.65383,1.21216,5.18801,-0.20401,-0.509277,-0.240558,-0.513985,-2.89504,0.850211,0.941175,1.51001,-0.454539,2.38415,0.611781,-1.67541,-1.93277
185.504217687,-179.939,20.8263,2.42358,2.63487,11.2386,0.240389,-3.34747,4.16021,-3.25781,-0.928702,0.747709,2.24396,-0.441078,2.87283,3.27949,-0.239465,0.592262,-0.213217,-1.37082,-2.63457,-1.46366
185.527437642,-192.007,25.4307,-4.12989,-0.248511,9.86541,1.53483,-4.11934,5.93972,-4.57046,-0.240504,-0.960746,5.07025,2.37258,5.91267,5.61841,1.31087,1.63563,1.07317,0.282413,-2.67444,-2.21982
185.550657596,-203.438,23.9136,-10.4081,-3.50606,8.90694,0.337783,-3.26066,5.34862,-2.80739,4.58708,1.67658,5.35209,2.1446,6.33072,5.35142,3.26971,3.8074,3.25051,2.52689,-0.217519,1.26796
185.573877551,-203.218,29.0565,-9.62156,-2.90267,8.78152,-2.42198,-5.10326,4.57787,-1.08505,1.6145,2.84811,5.03458,-0.499138,4.56971,3.5979,4.49235,2.78112,2.88091,2.38584,-1.70905,-0.249591
185.597097506,-166.983,4.26399,6.70816,0.278967,9.85993,3.90112,-2.05929,4.69333,0.845298,1.16249,-0.63924,-1.17239,-4.1623,1.95383,1.39941,0.958882,-2.09483,3.04809,0.50426,-2.21561,-0.971552
185.620317460,-179.333,11.4364,0.548577,-0.119393,11.3739,2.30356,-4.87169,2.05967,-2.00137,-2.45905,-1.01213,-5.3896,-5.30434,1.76067,3.06381,0.890945,1.22303,1.33695,1.8117,0.499896,-3.31079
185.643537415,-189.888,20.1919,-0.492589,4.92088,13.5919,1.35469,-3.14792,3.34577,-1.90889,1.27359,-3.23816,-4.19782,-4.69241,1.82659,3.40129,3.36984,0.441437,1.42615,0.45347,-2.77249,-3.82777
185.666757370,-202.235,28.4208,-3.22618,7.51973,14.5731,-0.605667,-2.56861,4.06641,0.577902,1.02802,-4.81379,-2.65174,-4.8601,2.32644,2.95881,4.66398,-0.209444,2.20822,0.875873,-3.31074,-3.25396
185.689977324,-209.968,26.6455,-7.67021,8.64094,15.362,1.85471,-1.25766,4.28635,-0.749809,0.0422638,-4.70837,-3.20599,-5.67341,2.148,-0.715996,0.744375,0.258441,0.870233,-0.595756,-1.16305,-1.31892
185.713197279,-133.378,5.62541,-0.800744,4.26553,2.40283,2.06856,0.967359,0.197934,-2.62927,-1.44947,-1.62886,-2.59497,-2.68262,-0.236726,-3.19511,2.18718,1.08619,-1.17056,-2.15024,-0.318902,0.397031
185.736417234,-150.999,11.5897,3.46832,11.6049,4.40034,4.18979,1.11845,1.20855,-0.220467,-0.324756,-1.46751,-1.23748,-1.65471,0.408423,-1.42238,0.426086,-0.163086,-0.715583,-0.916752,0.198363,-1.43175
185.759637188,-168.093,10.0444,2.34786,13.3948,3.86153,7.3053,1.33356,-0.0335584,-1.30201,-1.69021,-1.89225,-0.458516,-0.327585,1.82169,1.57224,1.85159,0.235766,-0.258847,-1.61192,-0.927682,-0.89805
185.782857143,-175.055,11.9151,1.60529,13.2317,2.02244,6.17591,3.18208,-0.272701,-2.00301,0.313054,1.49252,2.63731,0.0720319,1.20806,-0.0346027,2.30414,3.74822,1.93828,0.165826,-0.104165,1.03381
185.806077098,-189.933,13.0474,0.278488,10.3242,2.75799,8.75316,6.89965,5.09465,3.70341,1.99908,1.94354,4.62879,-0.199697,0.978712,-1.09639,0.757159,2.99273,2.40382,-0.530719,-1.78531,-0.589401
185.829297052,-200.178,13.9141,-0.375413,8.50769,-0.470968,6.45562,3.87088,3.00184,3.44557,3.24105,2.92267,2.18742,-0.387057,0.52074,-0.92849,2.32756,0.989028,0.577339,-0.807337,0.0693493,1.62638
185.852517007,-206.117,21.389,0.812759,8.44573,0.144457,4.9562,-0.399942,2.3081,2.99496,2.02162,-1.29713,1.5656,1.18559,-0.162769,0.315857,1.82448,2.98837,2.05621,-0.655702,1.02689,2.0734
185.875736961,-211.551,20.2593,-3.05835,4.53079,-4.47262,0.723387,-1.86741,-0.684906,-1.08951,-0.313043,-1.58527,-0.769644,-3.19198,-2.583,-1.07906,1.46001,3.17364,2.50461,-0.133184,-0.464884,0.2554
